"message_id","date","chat.id","chat.type","from.id","from.username","from.first_name","text"
"6514","10/1/2025, 9:55:16 pm","5928914069","private","5928914069","Virochan27","Virochan","Hello"
"6516","10/1/2025, 10:03:09 pm","6562925416","private","6562925416","Virochan2004","Virochan","/start"
"6518","10/1/2025, 10:04:15 pm","6562925416","private","6562925416","Virochan2004","Virochan","/start"
"6520","10/1/2025, 10:06:07 pm","5928914069","private","5928914069","Virochan27","Virochan","Iot notes"
"6528","10/1/2025, 10:06:52 pm","6562925416","private","6562925416","Virochan2004","Virochan","No"
"6532","10/1/2025, 10:07:33 pm","1393402626","private","1393402626","professor8454","𝕻𝓻⊕𝕗𝖊ຮຮ⊕𝓻","/start"
"6538","10/1/2025, 10:08:44 pm","1393402626","private","1393402626","professor8454","𝕻𝓻⊕𝕗𝖊ຮຮ⊕𝓻","What are information you have"
"6542","10/1/2025, 10:10:19 pm","1393402626","private","1393402626","professor8454","𝕻𝓻⊕𝕗𝖊ຮຮ⊕𝓻","Neural network"
"6546","10/1/2025, 10:10:32 pm","1393402626","private","1393402626","professor8454","𝕻𝓻⊕𝕗𝖊ຮຮ⊕𝓻","Mahesh"
"6548","10/1/2025, 10:10:53 pm","1393402626","private","1393402626","professor8454","𝕻𝓻⊕𝕗𝖊ຮຮ⊕𝓻","DLT"
"6552","10/1/2025, 10:11:15 pm","5928914069","private","5928914069","Virochan27","Virochan","No"
"6554","10/1/2025, 10:11:16 pm","1393402626","private","1393402626","professor8454","𝕻𝓻⊕𝕗𝖊ຮຮ⊕𝓻","Mr. Dhananjay"
"6556","10/1/2025, 10:11:20 pm","5928914069","private","5928914069","Virochan27","Virochan","Neural network"
"6558","10/1/2025, 10:11:28 pm","5928914069","private","5928914069","Virochan27","Virochan","Mahesh"
"6560","10/1/2025, 10:12:06 pm","5928914069","private","5928914069","Virochan27","Virochan","What are information you have"
"6566","10/1/2025, 10:12:37 pm","5928914069","private","5928914069","Virochan27","Virochan","Mr Dhananjay"
"6568","10/1/2025, 10:12:43 pm","5928914069","private","5928914069","Virochan27","Virochan","Dhananjay"
"6570","10/1/2025, 10:16:18 pm","5928914069","private","5928914069","Virochan27","Virochan","DLT"
"6572","10/1/2025, 10:16:27 pm","5928914069","private","5928914069","Virochan27","Virochan","Mr. Dhananjay"
"6574","10/1/2025, 10:16:46 pm","5928914069","private","5928914069","Virochan27","Virochan","Mahesh"
"6576","10/1/2025, 10:16:56 pm","5928914069","private","5928914069","Virochan27","Virochan","Varsha"
"6578","10/1/2025, 10:17:02 pm","5928914069","private","5928914069","Virochan27","Virochan","Veeda"
"6580","10/1/2025, 10:17:10 pm","5928914069","private","5928914069","Virochan27","Virochan","Swarna"
"6582","10/1/2025, 10:18:23 pm","5305722340","private","5305722340",,"Yallamma","/start"
"6584","10/1/2025, 10:18:38 pm","5928914069","private","5928914069","Virochan27","Virochan","Syllabus of ia"
"6586","10/1/2025, 10:18:55 pm","5928914069","private","5928914069","Virochan27","Virochan","What are the syllabus for ia"
"6592","10/1/2025, 10:21:39 pm","5928914069","private","5928914069","Virochan27","Virochan","Yes"
"6600","10/1/2025, 10:25:20 pm","5928914069","private","5928914069","Virochan27","Virochan","Class"
"6604","10/1/2025, 10:28:43 pm","5826824734","private","5826824734",,"Abhiyee","/start"
"6606","10/1/2025, 10:29:31 pm","5826824734","private","5826824734",,"Abhiyee","Suggest a film for me"
"6608","10/1/2025, 10:48:16 pm","5928914069","private","5928914069","Virochan27","Virochan","I need time table"
"6610","10/1/2025, 10:48:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Xy timetable"
"6612","10/1/2025, 10:48:34 pm","5928914069","private","5928914069","Virochan27","Virochan","Class"
"6614","10/1/2025, 10:48:43 pm","5928914069","private","5928914069","Virochan27","Virochan","Hkll class"
"6616","10/1/2025, 10:48:54 pm","5928914069","private","5928914069","Virochan27","Virochan","Time table for ann"
"6618","10/1/2025, 10:49:14 pm","5928914069","private","5928914069","Virochan27","Virochan","Bhushan"
"6622","10/1/2025, 10:49:37 pm","5928914069","private","5928914069","Virochan27","Virochan","When do we have bhushan class"
"6624","10/1/2025, 10:49:46 pm","5928914069","private","5928914069","Virochan27","Virochan","When do we have"
"6626","10/1/2025, 10:49:51 pm","5928914069","private","5928914069","Virochan27","Virochan","When is"
"6630","10/1/2025, 10:50:31 pm","5928914069","private","5928914069","Virochan27","Virochan","Sscd"
"6634","10/1/2025, 10:51:37 pm","5928914069","private","5928914069","Virochan27","Virochan","Ss&cd"
"6654","10/1/2025, 11:27:17 pm","6562925416","private","6562925416","Virochan2004","Virochan","Sscd"
"6656","11/1/2025, 12:01:37 am","1980371291","private","1980371291",,"Elon","/start"
"6658","11/1/2025, 12:01:48 am","1980371291","private","1980371291",,"Elon","Exam date"
"6660","11/1/2025, 6:25:37 am","6562925416","private","6562925416","Virochan2004","Virochan","Wake up the server"
"6662","11/1/2025, 6:27:01 am","6562925416","private","6562925416","Virochan2004","Virochan","Wake up the server"
"6700","11/1/2025, 8:23:48 am","6878032636","private","6878032636","doublecheesepasta","Noel","/start"
"6702","11/1/2025, 8:24:12 am","6878032636","private","6878032636","doublecheesepasta","Noel","faculty"
"6704","11/1/2025, 8:24:26 am","6878032636","private","6878032636","doublecheesepasta","Noel","time table"
"6706","11/1/2025, 8:24:40 am","6878032636","private","6878032636","doublecheesepasta","Noel","track"
"6716","11/1/2025, 8:54:00 am","5828279111","private","5828279111",,"Abheeksha","No"
"6718","11/1/2025, 8:54:55 am","5828279111","private","5828279111",,"Abheeksha","What is my usn"
"6726","11/1/2025, 8:56:49 am","5828279111","private","5828279111",,"Abheeksha","Poda potta"
"6738","11/1/2025, 9:11:27 am","1230307004","private","1230307004",,"Soundarya","What food u had,?"
"6752","11/1/2025, 9:16:37 am","5563300459","private","5563300459",,"Sankarshana","No"
"6760","11/1/2025, 9:17:17 am","5563300459","private","5563300459",,"Sankarshana","No"
"6762","11/1/2025, 9:17:26 am","5563300459","private","5563300459",,"Sankarshana","Who is class advisor"
"6764","11/1/2025, 9:17:48 am","5563300459","private","5563300459",,"Sankarshana","Adva"
"6766","11/1/2025, 9:17:50 am","5563300459","private","5563300459",,"Sankarshana","Advs"
"6768","11/1/2025, 3:20:55 pm","5928914069","private","5928914069","Virochan27","Virochan","Faculty"
"6770","11/1/2025, 3:21:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Time table"
"6772","11/1/2025, 3:21:35 pm","5928914069","private","5928914069","Virochan27","Virochan","Track"
"6774","11/1/2025, 3:21:55 pm","5928914069","private","5928914069","Virochan27","Virochan","Faculty"
"6776","11/1/2025, 3:22:02 pm","5928914069","private","5928914069","Virochan27","Virochan","Faculty"
"6778","12/1/2025, 12:31:00 pm","1858243815","private","1858243815",,"Sanjay","/start"
"6790","14/1/2025, 3:45:35 pm","5498779895","private","5498779895","mithun866","Mithun",",,"
"6793","14/1/2025, 3:46:11 pm","5498779895","private","5498779895","mithun866","Mithun","/"
"6798","16/1/2025, 6:48:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"6800","16/1/2025, 6:49:59 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the"
"6802","16/1/2025, 6:50:05 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
"6804","16/1/2025, 9:25:52 pm","5884241843","private","5884241843",,"Yashwith","Give Entrepreneurship module 1 notes"
"6807","16/1/2025, 9:26:44 pm","5884241843","private","5884241843",,"Yashwith","Introduction to Entrepreneurship"
"6809","17/1/2025, 9:46:24 pm","5928914069","private","5928914069","Virochan27","Virochan","Wake up the server"
